ホソミオツネントンボ,,,,,,1,1,,,,,,,,,,
ミドリシジミ,,,,,,1,,,,1,,,,,,,
メスアカミドリシジミ,,,,,,,,,,1,,,,,,,
ミンミンゼミ,,,,,,,,,,1,,,,,,,
スギタニルリシジミ,,,,,,,,,,1,,,,,,,
チョウトンボ,,,,,,1,,,,,,,,,,,
ヒグラシ,,,,,,,,,,1,,,,,,,
ヒメシジミ,,,,,,,,,,,1,,,,,,
ミヤマカワトンボ,1,1,,,,,,,,,,,,,,,
ホソバセセリ,,,,,,,,,,,1,,,,,,
ツクツクボウシ,,,,,,,,,,1,,1,,,,,
タカネトンボ,,,,,,1,,,,,,,,,,,
ハラビロトンボ,,,,,,1,1,,,,,,,,,,
ホシミスジ,,,,,,,,,,,,1,,,,,
ヤマサナエ,1,1,,,,,,,,,,,,,,,
チャイロヒメハナカミキリ,,,,,,,,,,1,,,,,,,
ツマグロキチョウ,,,,,,,,,,,1,,,,,,
リスアカネ,,,,,,1,,,,,,,,,,,
セスジヒメハナカミキリ,,,,,,,,,,,1,,,,,,
ミヤマアカネ,,1,,,,,,,,,,,,,,,
ネキトンボ,,,,,,1,,,,,,,,,,,
ミルンヤンマ,1,,,,,,,,,,,,,,,,
ダビドサナエ,1,1,,,,,,,,,,,,,,,
フタオビチビハナカミキリ,,,,,,,,,,1,,,,,,,
ヒメアカネ,,,,,,1,1,,,,,,,,,,
ナガバヒメハナカミキリ,,,,,,,,,,1,,,,,,,
ミヤマクワガタ,,,,,,,,,,1,,,,,,,
ルリボシヤンマ,,,,,,1,,,,,,,,,,,
ヨツスジハナカミキリ,,,,,,,,,,1,,,,,,,
フジミドリシジミ,,,,,,,,,,1,,,,,,,
ジョウザンミドリシジミ,,,,,,,,,,1,,,,,,,
マイコアカネ,,,,,,1,,,,,,,,,,,
マガタマハンミョウ,,,,,,,,,,1,,,,,,,
ミカドアゲハ,,,,,,,,,,1,,,,,,,
ツマベニチョウ,,,,,,,,,,1,,,,,,,
モモスズメ,,,,,,,,,,1,,,,,,,
ヒメシロチョウ,,,,,,,,,,,1,,,,,,
ベニヒカゲ,,,,,,,,,,,1,,1,,,,
タテハモドキ,,,,,,,,,,,1,,,,,,
ツマジロウラジャノメ,,,,,,,,,,,,,,,,,1
ヒメハルゼミ,,,,,,,,,,1,,,,,,,
セスジイトトンボ,,1,1,,,1,,,,,,,,,,,
ニワハンミョウ,,,,,,,,,,1,,1,,,,,
ミヤマチャバネセセリ,1,,,,,,,,,1,1,,,,,,
ノコギリクワガタ,,,,,,,,,,1,,,,,,,
ヒナルリハナカミキリ,,,,,,,,,,1,,,,,,,
ハンミョウ,,,,,,,,,,,,1,,,1,1,
ビロードスズメ,,,,,,,,,,1,,,,,,,
ヒガシカワトンボ,,,1,,,,,,,,,,,,,,
ヘリグロチャバネセセリ,,,,,,,,,,,1,,,,,,
ダイセンシジミ(ウラミスジシジミ),,,,,,,,,,1,,,,,,,
マルタンヤンマ,,,,,,,,,,1,,,,,,,
ムラサキツバメ,,,,,,,,,,1,,,,,,,
ヤブヤンマ,1,1,,,,,,,,,,,,,,,
ヒメゲンゴロウ,1,1,1,,1,,,,,,,,,,,,
ニンフホソハナカミキリ,,,,,,,,,,1,,,,,,,
ヤママユ,,,,,,,,,,1,,,,,,,
スジグロチャバネセセリ,,,,,,,,,,1,,,,,,,
スジクワガタ,,,,,,,,,,1,,,,,,,
リュウキュウアサギマダラ,,,,,,,,,,1,,,,,,,
ツヤケシハナカミキリ,,,,,,,,,,1,,,,,,,
リュウキュウミスジ（リュウキュウコミスジ）,,,,,,,,,,1,,,,,,,
チッチゼミ,,,,,,,,,,1,,,,,,,
ブドウスズメ,,,,,,,,,,1,,,,,,,
トラフトンボ,,,,,,1,,,,,,,,,,,
ヤクシマルリシジミ,,1,1,,,1,,,,1,,1,,,,1,
ベニイトトンボ,,,,,,1,,,,,,,,,,,
ナニワトンボ,,,,,,1,,,,,,,,,,,
ハヤシミドリシジミ,,,,,,,,,,1,,,,,,,
ミヤマサナエ,,1,1,,,,,,,,,,,,,,
ハネナガブドウスズメ,,,,,,,,,,,,1,,,,1,
ヒラタクワガタ,,,,,,,,,,1,,,,,,,
ホソミイトトンボ,,,,,,1,,,,,,,,,,,
ヒサマツミドリシジミ,,,,,,,,,,1,,,,,,,
チャマダラセセリ,,,,,,,1,,1,,1,,,,,,
ヒメヤママユ,,,,,,,,,,1,,,,,,,
ヒメクロサナエ,1,,,,,,,,,,,,,,,,
ニセヨコモンヒメハナカミキリ,,,,,,,,,,1,,,,,,,
タイワンウチワヤンマ,,,,,,1,,,,,,,,,,,
ナミエシロチョウ,,,,,,,,,,1,,,,,,,
ハネビロエゾトンボ,,,,,1,1,,,,,,,,,,,
フタスジサナエ,,,,1,,1,,,,,,,,,,,
タベサナエ,,1,,,,1,,,,,,,,,,,
ホンサナエ,1,1,,,,,,,,,,,,,,,
タイリクアカネ,,,,1,,1,,,,,,,,,,,
ツマグロハナカミキリ,,,,,,,,,,1,,,,,,,
トワダカワゲラ,1,,,,,,,,,,,,,,,,
ヒメヒカゲ,,,,,,1,,,,,,,,,,,
ミヤマカラスシジミ,,,,,,,,,,1,,,1,,,,
ミズカマキリ,,,,,,1,1,,,,,,,,,,
ミヤマシジミ,,,,,,,,,,,1,,,,,,
ヤマキチョウ,,,,,,,,,,1,,,,,,,
ハネビロトンボ,,,,,,1,,,,,,,,,,,
ヒョウモンチョウ,,,,,,,,,,,1,,,,,,
マメゲンゴロウ,,1,,,,,,,,,,,,,,,
フタスジチョウ,,,,,,,,,,,1,,,,,,
ネアカヨシヤンマ,,,,,,1,1,,,,,,,,,,
ムネアカヨコモンヒメハナカミキリ,,,,,,,,,,1,,,,,,,
マツモムシ,,1,,,,1,,,,,,,,,,,
ヒメサナエ,1,1,,,,,,,,,,,,,,,
リュウキュウヒメジャノメ,,,,,,,,,,1,,1,,,,,
スジグロカバマダラ,,,,,,,,,,1,,,,,,,
マルガタハナカミキリ,,,,,,,,,,,,,1,,,,
タイコウチ,,,,,,1,,,,,,,,,,,
フタスジハナカミキリ,,,,,,,,,,1,,,,,,,
ホソバスズメ,,,,,,,,,,1,,,,,,,
ホシチャバネセセリ,,,,,,,,,,1,,,,,,,
ミヤマクロハナカミキリ,,,,,,,,,,1,,,,,,,
トビイロスズメ,,,,,,,,,,,1,1,,,,,
ホシホウジャク,,,,,,,,,,1,1,1,,,,,
モートンイトトンボ,,,,,,1,1,,,,,,,,,,
タイワンクロホシシジミ,,,,,,,,,,1,1,,,,,,
ヒメオオクワガタ,,,,,,,,,,1,,,,,,,
シモフリスズメ,,,,,,,,,1,1,,,,,,,
ミワヒメハナカミキリ,,,,,,,,,,,1,,,,,,
チャボハナカミキリ,,,,,,,,,,,1,,,,,,
ミヤマハンミョウ,,,,,,,,,,,,,1,,,,
リュウキュウムラサキ,,,,,,,,,,1,1,,,,,,
トウキョウヒメハンミョウ,,,,,,,,,,1,,1,,,,,
ヒメアメンボ,,1,,,,1,,,,,,,,,,,
ルリイトトンボ,,,,,,1,,,,,,,,,,,
ムモンアカシジミ,,,,,,,,,,1,,,,,,,
ルリクワガタ,,,,,,,,,,1,,,,,,,
ナゴヤサナエ,,1,1,,,,,,,,,,,,,,
フタコブルリハナカミキリ,,,,,,,,,1,1,,1,,,,,
ヒメボタル,,,,,,,,,,1,,,,,,,
ヘイケボタル,,,,,,1,1,,,,,,,,,,
